""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-586"	96.8859870883387	1.46415910691677e+29	95.3216883146677	36.7305839335716	6.66973768211493e-09	2.52004374491732e-08
"hsa-miR-182-5p"	101.586665596278	3.8074438205141e+30	102.250855435523	36.496272789429	6.95715816842088e-09	2.61535300902831e-08
"hsa-miR-548c-3p"	89.8428332981589	1.11016547778292e+27	90.2068011771211	36.4700619228149	6.99018731226602e-09	2.61535300902831e-08
"hsa-miR-323a-5p"	100.937173675576	2.42726366017729e+30	101.268568118847	36.4061048387461	7.07154153778389e-09	2.63294774732051e-08
"hsa-miR-27a-5p"	114.969990987046	4.06832733132125e+34	113.823585995836	36.3175664252238	7.18596774204214e-09	2.66262669475668e-08
"hsa-miR-579-3p"	62.3892782018642	6040100246425985024	62.3892782018642	36.0655995656006	7.52344431327925e-09	2.77420440450405e-08
"hsa-miR-345-5p"	137.02721432378	1.77542255855967e+41	132.728754788105	36.0394972286843	7.5594357306564e-09	2.77420440450405e-08
"hsa-miR-196a-5p"	106.112452162298	8.77063452718942e+31	105.4838036896	35.8435083969914	7.83609425199105e-09	2.8620401387034e-08
"hsa-miR-590-3p"	81.2981789136667	2.97296944602058e+24	81.5117566825736	35.7595122842115	7.95821648599189e-09	2.89043995739797e-08
"hsa-miR-302b-5p"	88.9301753847905	5.89726047509498e+26	92.9090135640522	35.7384229498305	7.98922126425515e-09	2.89043995739797e-08
"hsa-miR-591"	90.5192101292808	1.77417899302972e+27	89.2230716118239	35.6319469715446	8.14789599214669e-09	2.93400761782935e-08
"hsa-miR-202-3p"	142.939627790209	1.06933931412224e+43	144.104149668336	35.4815650233646	8.37821737068508e-09	3.00284706696984e-08
"hsa-miR-511-5p"	101.990856416289	5.03856731120731e+30	101.372044898015	35.2890165700937	8.68413799993774e-09	3.09801574230337e-08
"hsa-miR-548b-3p"	103.199327913347	1.16437597065661e+31	104.20492367962	35.2364390106412	8.76989326766575e-09	3.10001776325219e-08
"hsa-miR-346"	80.2675231361905	1.45523168339842e+24	80.670702790198	35.2360174273435	8.77058480607203e-09	3.10001776325219e-08
"ebv-miR-BART10-3p"	101.779700439255	4.35254010944546e+30	100.03070311637	35.1787286310943	8.86514382824239e-09	3.11906665883574e-08
"hsa-miR-105-5p"	136.288538047348	1.06399115445229e+41	136.498584661836	35.1372357716923	8.93436310851884e-09	3.12906689691048e-08
"hsa-miR-33a-3p"	91.0822327593028	2.62110327214708e+27	91.4344535298428	35.0897173319005	9.01439934819166e-09	3.14274740911955e-08
"hsa-miR-145-3p"	111.4526490107	3.55296106594665e+33	111.681145472588	35.0582265095221	9.06789436774936e-09	3.14709275116007e-08
"hsa-miR-506-3p"	98.8191925989755	5.59166467700191e+29	101.683825751352	34.9229335751787	9.3019170304351e-09	3.21377043348816e-08
"hsa-miR-10b-5p"	109.392976706795	8.52250576577271e+32	111.831679674577	34.6948328956899	9.71238717385097e-09	3.34053854813619e-08
"hsa-miR-92b-5p"	81.3023325424163	2.98154118459318e+24	82.2138370018001	34.4053696638205	1.02636319349524e-08	3.51437754201271e-08
"hsa-miR-10b-3p"	85.762108599467	6.56095682471075e+25	85.3122575495022	34.1973684232112	1.06820013537389e-08	3.6298631790063e-08
"hsa-miR-194-3p"	125.50739173742	6.04629858961601e+37	123.377776763544	34.1907873266652	1.06955551297969e-08	3.6298631790063e-08
"ebv-miR-BART12"	135.454714144229	5.96941828443345e+40	131.208857374942	34.1184919077795	1.08457573291584e-08	3.66462373192268e-08
"hcmv-miR-US33-3p"	74.3619915049479	2.42767183770067e+22	74.6297369225546	33.7737919329343	1.15961267245597e-08	3.90097771830583e-08
